ID,FAMID,IDSC,IDSEX,IDAB,IDFAMAB,IDFAMSEX,INELIG,ETHNIC,Z_SES_2,ED_DEG_F3,ED_YRS_F3,POLITIC_F3,AGE_F3,AUTH_TOT_F3,EGALIT_F3,GSS_SOC_F3,GSS_ECON_F3,RETRIB_F3,RELIG_F3,ICAR_F3,ED_DEG_M,ED_YRS_M,POLITIC_M,AGE_M_F3,AUTH_TOT_M,EGALIT_M,GSS_SOC_M,GSS_ECON_M,RETRIB_M,RELIG_M_F3,ICAR_M,RELIG_D_IN,ED_DEG_D,ED_YRS_D,POLITIC_D,AGE_D_F3,AUTH_TOT_D,EGALIT_D,GSS_SOC_D,GSS_ECON_D,RETRIB_D,RELIG_D_F3,ICAR_D,Composite_M,Composite_D,Composite
8880301,88803,1,2,1,3,2,NA,2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8880302,88803,2,2,2,3,2,NA,1,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8880501,88805,1,2,1,3,2,NA,1,0.62,7,19,5,30.22,1.75,4.38,4.36,4.5,1.8,6,12,5,16,2,65.48,2.92,3.5,3.36,3.33,3.6,12,10,19,4,14,4,61.95,2.83,4,3.09,3.67,3.4,19,9,48.56131552,56.64455506,89.1253242
8880502,88805,2,2,2,3,2,NA,1,0.62,5,16,4,26.92,3.25,3.63,3.09,3.33,3.4,12,11,5,16,2,65.48,2.92,3.5,3.36,3.33,3.6,12,10,19,4,14,4,61.95,2.83,4,3.09,3.67,3.4,19,9,48.56131552,56.64455506,50.17324873
8880601,88806,1,2,1,1,2,NA,2,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8880603,88806,3,2,1,1,2,NA,2,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8880801,88808,1,2,1,1,2,NA,2,0.32,5,16,2,30.47,2.83,2.5,3.27,2.67,3.4,7,10,2,12,2,59.64,3.25,2.63,3,2.67,3.4,7,13,3,5,16,4,60.76,3,3.13,3.18,3.33,3.6,10,5,39.48104789,52.3155846,40.77318501
8880803,88808,3,2,1,1,2,NA,2,0.32,5,16,2,27.53,2.5,3,3.64,2.67,3.8,2,15,2,12,2,59.64,3.25,2.63,3,2.67,3.4,7,13,3,5,16,4,60.76,3,3.13,3.18,3.33,3.6,10,5,39.48104789,52.3155846,46.89923719
8885705,88857,5,2,1,1,4,NA,7,-1.04,5,16,4,30.51,1.83,4.5,3.27,4,2.8,16,3,2,12,3,64.47,3.5,3.13,2.27,4,3,34,9,19,5,16,3,61.45,3.67,2.63,2.36,3.33,3.8,21,4,38.45575655,33.0360662,68.00026553
8885707,88857,7,1,1,1,4,NA,7,-1.04,4,14,2,28.99,3.33,4.13,2.82,3,3.8,19,11,2,12,3,64.47,3.5,3.13,2.27,4,3,34,9,19,5,16,3,61.45,3.67,2.63,2.36,3.33,3.8,21,4,38.45575655,33.0360662,37.14450964
8885805,88858,5,2,1,1,4,NA,1,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,4,67.9,2.25,4.25,4.09,5,3.2,10,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.37427661,NA,NA
8885807,88858,7,1,1,1,4,NA,1,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,4,67.9,2.25,4.25,4.09,5,3.2,10,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.37427661,NA,NA
8886000,88860,0,2,2,2,2,NA,1,0.4,5,16,2,30.34,3.83,2.5,2.18,2.67,3.2,33,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.46306681
8886002,88860,2,2,2,2,2,NA,1,0.4,6,18,3,28.4,3.75,2.88,3.09,3.33,3.2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.11845908
8886400,88864,0,2,2,2,2,NA,1,-0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,2,53.26,3.42,2.25,2.55,3.67,4.2,19,8,2,2,12,2,54.46,3.08,3.25,3,3.17,3,3,11,28.92432058,50.15456226,NA
8886402,88864,2,2,2,2,2,NA,1,-0.72,5,16,4,28.88,2.42,3.5,3.64,3.83,3.4,4,6,5,16,2,53.26,3.42,2.25,2.55,3.67,4.2,19,8,2,2,12,2,54.46,3.08,3.25,3,3.17,3,3,11,28.92432058,50.15456226,63.03155694
8888804,88888,4,2,2,2,4,NA,1,-2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,12,3,56.61,3.75,3.38,2.73,3.5,3.2,30,1,NA,38.93038925,NA
8888806,88888,6,1,2,2,4,NA,1,-2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,12,3,56.61,3.75,3.38,2.73,3.5,3.2,30,1,NA,38.93038925,NA
8888904,88889,4,2,2,2,4,NA,1,0.07,6,20,4,30.31,2.75,3.88,3.18,3.67,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.94184897
8888906,88889,6,1,2,2,4,NA,1,0.07,5,16,4,27.91,3.17,3.25,3,3.67,4.8,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.73428161
8889104,88891,4,2,2,2,4,NA,1,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,15,4,54.69,2.58,4.75,3.64,4.5,4.6,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.80390473,NA,NA
8889106,88891,6,1,2,2,4,NA,1,0.36,2,14,5,28.23,1.75,3.75,4.18,3.67,3.2,2,14,4,15,4,54.69,2.58,4.75,3.64,4.5,4.6,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.80390473,NA,75.69532912
8889204,88892,4,2,2,2,4,NA,1,0.11,6,18,2,30.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8889206,88892,6,1,2,2,4,NA,1,0.11,5,18,2,29.16,2.42,2.88,3.36,3.5,3.6,15,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9187247
8889504,88895,4,2,2,2,4,NA,1,-2.47,2,13,5,30.06,1.25,4.5,4.45,3.83,2,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.38629635
8889506,88895,6,1,2,2,4,NA,1,-2.47,3,14,3,28.9,2.5,2.88,3.64,2.83,3,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.17156241
8889604,88896,4,2,2,2,4,NA,1,0.03,5,16,4,30.02,3,3.5,3.18,3.67,3.4,15,7,5,16,3,56.33,3.08,2.5,2.64,3,2.6,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.96936219,NA,51.93059676
8889606,88896,6,1,2,2,4,NA,1,0.03,4,14,2,28.96,4.17,1.5,2.09,2.33,4.4,23,4,5,16,3,56.33,3.08,2.5,2.64,3,2.6,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.96936219,NA,8.578980374
8889704,88897,4,2,2,2,4,NA,1,-0.57,5,16,3,30.39,3.5,3.13,2.55,3,3,23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.24416589
8889706,88897,6,1,2,2,4,NA,1,-0.57,5,17,2,27.96,3.17,3.88,3.27,4,3.2,33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.73121827
8889804,88898,4,2,2,2,4,NA,9,-0.22,7,20,4,30.78,2.25,3.88,3.73,3.67,2.2,1,15,2,14,4,60.38,2.17,4.13,3.64,4.67,2.8,2,13,0,5,16,2,63.47,3,3.25,2.64,3.33,2.6,0,13,81.72481341,52.93542869,73.04047797
8889806,88898,6,1,2,2,4,NA,9,-0.22,5,17,4,28.04,2.75,3.25,3.73,3,3.2,2,16,2,14,4,60.38,2.17,4.13,3.64,4.67,2.8,2,13,0,5,16,2,63.47,3,3.25,2.64,3.33,2.6,0,13,81.72481341,52.93542869,58.58838566
8889904,88899,4,2,2,2,4,NA,1,-0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8889906,88899,6,1,2,2,4,NA,1,-0.27,4,16,1,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8890101,88901,1,2,1,1,2,NA,2,1.37,6,18,4,30.41,2.67,3.88,3.27,3.83,3.2,18,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.65999446
8890103,88901,3,2,1,1,2,NA,2,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8890201,88902,1,2,1,1,2,NA,2,0.28,5,16,4,30.7,2.5,4,3.64,4,3.4,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.55594589
8890203,88902,3,2,1,1,2,NA,2,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8890301,88903,1,2,1,3,2,NA,2,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8890302,88903,2,2,2,3,2,NA,1,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8890601,88906,1,2,1,1,2,NA,1,0.58,5,16,3,30.54,3.42,2.88,2.91,2.83,3.6,18,8,5,16,3,59.04,2.75,3.38,2.82,4,3.6,28,9,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.34406979,NA,35.69220523
8890603,88906,3,2,1,1,2,NA,1,0.58,5,16,4,26.94,2.67,4,3.45,4,4,11,4,5,16,3,59.04,2.75,3.38,2.82,4,3.6,28,9,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.34406979,NA,57.52875413
8890701,88907,1,2,1,1,2,NA,2,0.28,2,13,2,30.43,2.67,2.88,2.55,3,4.2,28,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.22737965
8890703,88907,3,2,1,1,2,NA,2,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8895505,88955,5,2,1,1,4,NA,5,0.83,5,16,5,30.93,2.5,3.63,3.91,4.33,2.8,9,3,6,19,4,66.1,2.58,4.13,3.73,3.67,3,14,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.11269017,NA,71.58331318
8895507,88955,7,1,1,1,4,NA,5,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,19,4,66.1,2.58,4.13,3.73,3.67,3,14,10,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.11269017,NA,NA
8895605,88956,5,2,1,1,4,NA,1,0.87,6,18,5,30.27,2,4.5,4.27,3.83,2.4,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.29631262
8895607,88956,7,1,1,1,4,NA,1,0.87,5,16,4,28.33,2.5,3.63,4.18,4,3.6,5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.55262399
8895805,88958,5,2,1,1,4,NA,2,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8895807,88958,7,1,1,1,4,NA,2,1.12,4,14,2,27.55,3.5,2.75,2.64,3,3.8,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.55487369
8895905,88959,5,2,1,1,4,NA,2,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8895907,88959,7,1,1,1,4,NA,1,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8896000,88960,0,2,2,2,2,NA,1,0.62,6,18,5,30.97,3,4.63,4.27,5,2.8,16,9,4,16,5,62.02,2.67,3.88,4,4.83,2.8,24,6,16,5,16,4,62.79,2.08,4.13,4,4,3.2,12,11,74.61676948,71.68511819,75.43917362
8896002,88960,2,2,2,2,2,NA,1,0.62,5,16,5,28.78,2,4.63,4.09,4.5,3.6,8,10,4,16,5,62.02,2.67,3.88,4,4.83,2.8,24,6,16,5,16,4,62.79,2.08,4.13,4,4,3.2,12,11,74.61676948,71.68511819,76.90557018
8896100,88961,0,2,2,2,2,NA,9,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,5,17,2,67.92,3.17,2.5,2.73,1,3.6,14,6,NA,27.47686116,NA
8896102,88961,2,2,2,2,2,NA,9,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,5,17,2,67.92,3.17,2.5,2.73,1,3.6,14,6,NA,27.47686116,NA
8896200,88962,0,2,2,2,2,NA,1,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,20,4,58.9,2.67,3.5,3.27,3.33,2.8,17,10,24,7,20,2,62.5,2.58,3.38,3.36,3.17,3.2,23,8,59.72178871,47.25776949,NA
8896202,88962,2,2,2,2,2,NA,1,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,20,4,58.9,2.67,3.5,3.27,3.33,2.8,17,10,24,7,20,2,62.5,2.58,3.38,3.36,3.17,3.2,23,8,59.72178871,47.25776949,NA
8896300,88963,0,2,2,2,2,NA,1,-0.31,5,16,4,30.24,2.25,3.63,3.82,3.5,4,9,10,5,19,1,59.31,3.67,2.38,2.09,1.83,3.4,33,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.61377449,NA,58.97858903
8896302,88963,2,2,2,2,2,NA,1,-0.31,4,14,3,27.71,2.58,3.75,2.91,3.67,2.8,15,3,5,19,1,59.31,3.67,2.38,2.09,1.83,3.4,33,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.61377449,NA,53.70012319
8898804,88988,4,2,2,2,4,NA,1,0.05,5,16,4,30.78,2.42,4.13,3.91,4,2.8,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.92855464
8898806,88988,6,1,2,2,4,NA,1,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8899204,88992,4,2,2,2,4,NA,1,-2.83,2,14,3,30.41,3.42,2.75,3.09,3,3.2,2,0,3,12,3,55.39,3.75,2.75,3.36,4.17,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.99766879,NA,45.3651599
8899206,88992,6,1,2,2,4,NA,1,-2.83,1,12,3,28.45,2.08,4.5,3.36,4.5,4.2,0,2,3,12,3,55.39,3.75,2.75,3.36,4.17,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.99766879,NA,64.81867556
8899404,88994,4,2,2,2,4,NA,1,-0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,4,57.34,3,3.38,3.27,4,2.8,19,9,22,5,16,4,56.09,2.5,3.5,4,3.33,2.6,11,14,59.71281411,66.61156149,NA
8899406,88994,6,1,2,2,4,NA,1,-0.53,4,13,4,29.12,2.75,3.38,3.73,4.17,2.6,21,9,2,13,4,57.34,3,3.38,3.27,4,2.8,19,9,22,5,16,4,56.09,2.5,3.5,4,3.33,2.6,11,14,59.71281411,66.61156149,60.14408196
8899504,88995,4,2,2,2,4,NA,1,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8899506,88995,6,1,2,2,4,NA,1,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8899604,88996,4,2,2,2,4,NA,1,-2.39,4,15,3,31.09,3.58,2.63,3.27,2.83,2.8,14,5,4,13,3,57.39,3,3.25,2.73,3.33,3,20,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.12809827,NA,41.52842473
8899606,88996,6,1,2,2,4,NA,1,-2.39,2,12,3,30.05,2.67,2.63,2.82,3.67,3.6,1,3,4,13,3,57.39,3,3.25,2.73,3.33,3,20,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.12809827,NA,48.98886689
8899704,88997,4,2,2,2,4,NA,1,-0.75,4,15,3,30.74,3.58,3,3,3,3.4,15,7,5,16,2,62.36,2.92,3.38,2.82,3.83,3,21,11,27,3,14,2,61.98,3.33,2.13,2.27,2.33,3.8,22,4,47.66712364,24.13270162,38.82381022
8899706,88997,6,1,2,2,4,NA,1,-0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,2,62.36,2.92,3.38,2.82,3.83,3,21,11,27,3,14,2,61.98,3.33,2.13,2.27,2.33,3.8,22,4,47.66712364,24.13270162,NA
8960101,89601,1,1,1,3,1,NA,1,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,2,59.84,2.92,2.25,2.45,2.67,3,33,10,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.34094595,NA,NA
8960102,89601,2,1,2,3,1,NA,1,1.12,2,14,2,26.9,3.5,2.63,2.82,2.83,3.4,28,15,5,16,2,59.84,2.92,2.25,2.45,2.67,3,33,10,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.34094595,NA,27.2796746
8960201,89602,1,1,1,1,1,NA,1,-1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,4,60.74,3.17,3.13,2.82,3.5,3,23,9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.05284721,NA,NA
8960203,89602,3,1,1,1,1,NA,1,-1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,4,60.74,3.17,3.13,2.82,3.5,3,23,9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.05284721,NA,NA
8965805,89658,5,1,1,3,3,NA,1,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8965806,89658,6,2,2,3,3,NA,1,0.54,5,16,4,28.86,2.5,3.63,3.64,3.33,3.2,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.92827828
8965905,89659,5,1,1,1,3,NA,3,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,6,18,2,67.38,3,3.13,2.64,3.17,3.4,32,9,NA,35.35424294,NA
8965907,89659,7,2,1,1,3,NA,3,0.59,5,16,3,28.88,3.5,3.5,2.55,4.33,3.2,29,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,6,18,2,67.38,3,3.13,2.64,3.17,3.4,32,9,NA,35.35424294,40.4977506
8966000,89660,0,1,2,2,1,NA,1,-2.02,4,14,3,29.26,2.58,1.38,2.55,1.83,4.2,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.27732251
8966002,89660,2,1,2,2,1,NA,1,-2.02,6,17,4,27.3,1.67,4.38,4.27,4.83,2,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.67575099
8966100,89661,0,1,2,2,1,NA,1,-0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,2,55.9,3.17,2.63,2.82,2.67,3,18,6,20,3,14,2,56.75,3.08,2.5,3.27,3.33,2.8,8,7,37.06835258,47.67765937,NA
8966102,89661,2,1,2,2,1,NA,1,-0.22,1,11,3,28.7,2.17,2.75,3.36,2,2.4,23,5,2,12,2,55.9,3.17,2.63,2.82,2.67,3,18,6,20,3,14,2,56.75,3.08,2.5,3.27,3.33,2.8,8,7,37.06835258,47.67765937,45.60003092
8966200,89662,0,1,2,2,1,NA,1,-0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,4,63.13,2,4.25,3.91,4,1.8,35,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.54693543,NA,NA
8966202,89662,2,1,2,2,1,NA,1,-0.21,2,14,3,27.93,2.58,2.88,4,3,2,9,16,5,13,4,63.13,2,4.25,3.91,4,1.8,35,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.54693543,NA,59.64759876
8966300,89663,0,1,2,2,1,NA,1,-0.75,5,16,4,29.54,2.5,4.13,4.27,3,3.6,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.74346245
8966302,89663,2,1,2,2,1,NA,1,-0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8966400,89664,0,1,2,2,1,NA,1,-0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,1,54.6,4.5,2.13,1.55,3,3.4,33,6,29,2,13,2,55.22,3.75,2.63,1.73,3.17,3.4,34,9,8.027748851,22.8625233,NA
8966402,89664,2,1,2,2,1,NA,1,-0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,1,54.6,4.5,2.13,1.55,3,3.4,33,6,29,2,13,2,55.22,3.75,2.63,1.73,3.17,3.4,34,9,8.027748851,22.8625233,NA
8966600,89666,0,1,2,2,1,NA,1,-0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8966602,89666,2,1,2,2,1,NA,1,-0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8966700,89667,0,1,2,2,1,NA,1,-0.22,5,17,4,29.15,2.17,3.88,4.27,5,3,8,11,7,20,2,57.48,2.33,3.75,3.91,4,2.4,32,15,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.13835962,NA,75.64000866
8966702,89667,2,1,2,2,1,NA,1,-0.22,5,16,3,27.58,NA,NA,NA,NA,NA,NA,NA,7,20,2,57.48,2.33,3.75,3.91,4,2.4,32,15,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.13835962,NA,NA
8969904,89699,4,1,2,2,3,NA,1,-1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8969906,89699,6,2,2,2,3,NA,1,-1.15,2,12,4,27.59,2.25,3.38,3.27,3.33,3.4,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.68249022
8970101,89701,1,1,1,3,1,NA,2,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
